anio_enfr,prov_id,prov_nombre,grupo_edad_5,sexo,dm_total,dm_total_se,dm_total_cv,dm_prev,dm_prev_se,dm_prev_cv
2018,54,Misiones,40-44 años,Varón,1756,1295,0.74,0.09,0.06,0.72
2018,54,Misiones,45-49 años,Mujer,3609,1657.01,0.46,0.16,0.06,0.38
2018,54,Misiones,45-49 años,Varón,5229,1738.99,0.33,0.21,0.07,0.33
2018,54,Misiones,50-54 años,Mujer,3486,1143.48,0.33,0.17,0.06,0.33
2018,54,Misiones,50-54 años,Varón,2970,1994.05,0.67,0.14,0.09,0.63
2018,54,Misiones,55-59 años,Mujer,10588,2707.41,0.26,0.44,0.09,0.19
2018,54,Misiones,55-59 años,Varón,1476,787.83,0.53,0.11,0.07,0.58
2018,54,Misiones,60-64 años,Mujer,3539,1236.21,0.35,0.22,0.06,0.29
2018,54,Misiones,60-64 años,Varón,3205,1465.24,0.46,0.15,0.06,0.44
2018,54,Misiones,65-69 años,Mujer,2655,824.93,0.31,0.17,0.05,0.29
2018,54,Misiones,65-69 años,Varón,3977,1288.81,0.32,0.29,0.09,0.3
2018,54,Misiones,70-74 años,Mujer,1033,558.21,0.54,0.1,0.06,0.57
2018,54,Misiones,70-74 años,Varón,2358,1711.88,0.73,0.24,0.14,0.59
2018,54,Misiones,75-79 años,Mujer,1259,793.03,0.63,0.18,0.11,0.61
2018,54,Misiones,75-79 años,Varón,256,249.34,0.97,0.12,0.28,2.39
2018,54,Misiones,80+ años,Mujer,3237,2101.32,0.65,0.31,0.16,0.51
2018,54,Misiones,80+ años,Varón,0,0,NA,0,0,NA
2018,58,Neuquén,20-24 años,Mujer,3421,1577.13,0.46,0.14,0.07,0.47
2018,58,Neuquén,20-24 años,Varón,912,873.64,0.96,0.04,0.04,0.92
2018,58,Neuquén,25-29 años,Mujer,1800,957.87,0.53,0.1,0.05,0.52
2018,58,Neuquén,25-29 años,Varón,0,0,NA,0,0,NA
2018,58,Neuquén,30-34 años,Mujer,3313,1293.82,0.39,0.14,0.06,0.4
2018,58,Neuquén,30-34 años,Varón,801,549.41,0.69,0.03,0.02,0.7
2018,58,Neuquén,35-39 años,Mujer,4216,1506.85,0.36,0.18,0.06,0.33
2018,58,Neuquén,35-39 años,Varón,608,357.65,0.59,0.03,0.02,0.61
2018,58,Neuquén,40-44 años,Mujer,4251,1709.84,0.4,0.25,0.08,0.34
2018,58,Neuquén,40-44 años,Varón,1078,734.47,0.68,0.07,0.04,0.62
2018,58,Neuquén,45-49 años,Mujer,2161,1035.6,0.48,0.11,0.05,0.46
2018,58,Neuquén,45-49 años,Varón,1528,856.15,0.56,0.08,0.05,0.58
2018,58,Neuquén,50-54 años,Mujer,2052,806.65,0.39,0.13,0.06,0.41
2018,58,Neuquén,50-54 años,Varón,544,343.37,0.63,0.05,0.03,0.62
2018,58,Neuquén,55-59 años,Mujer,1656,951.66,0.57,0.19,0.1,0.55
2018,58,Neuquén,55-59 años,Varón,2324,899.46,0.39,0.21,0.08,0.37
2018,58,Neuquén,60-64 años,Mujer,5043,1756.05,0.35,0.28,0.08,0.28
2018,58,Neuquén,60-64 años,Varón,2912,1170.59,0.4,0.25,0.08,0.34
2018,58,Neuquén,65-69 años,Mujer,3256,1677.98,0.52,0.38,0.15,0.4
2018,58,Neuquén,65-69 años,Varón,2382,1134.58,0.48,0.28,0.13,0.46
2018,58,Neuquén,70-74 años,Mujer,1501,901.72,0.6,0.28,0.13,0.48
2018,58,Neuquén,70-74 años,Varón,2764,1529.16,0.55,0.36,0.18,0.51
2018,58,Neuquén,75-79 años,Mujer,629,398.46,0.63,0.08,0.06,0.76
2018,58,Neuquén,75-79 años,Varón,288,285.96,0.99,0.2,0.31,1.55
2018,58,Neuquén,80+ años,Mujer,2563,1090.26,0.43,0.57,0.13,0.22
2018,58,Neuquén,80+ años,Varón,0,0,NA,0,0,NA
2018,62,Río Negro,20-24 años,Mujer,3344,1522.29,0.46,0.11,0.05,0.49
2018,62,Río Negro,20-24 años,Varón,194,227.18,1.17,0.01,0.01,1.26
2018,62,Río Negro,25-29 años,Mujer,3664,889.53,0.24,0.16,0.04,0.27
2018,62,Río Negro,25-29 años,Varón,473,377.06,0.8,0.02,0.02,0.85
2018,62,Río Negro,30-34 años,Mujer,1857,636.98,0.34,0.07,0.03,0.34
2018,62,Río Negro,30-34 años,Varón,625,310.77,0.5,0.03,0.02,0.5
2018,62,Río Negro,35-39 años,Mujer,2586,989.71,0.38,0.12,0.05,0.42
2018,62,Río Negro,35-39 años,Varón,416,430.09,1.03,0.02,0.02,1.09
2018,62,Río Negro,40-44 años,Mujer,3371,968.41,0.29,0.17,0.04,0.26
2018,62,Río Negro,40-44 años,Varón,659,596.05,0.9,0.03,0.03,0.9
2018,62,Río Negro,45-49 años,Mujer,2633,1181.99,0.45,0.11,0.05,0.46
2018,62,Río Negro,45-49 años,Varón,2407,603.72,0.25,0.13,0.04,0.29
2018,62,Río Negro,50-54 años,Mujer,3566,1484.5,0.42,0.21,0.08,0.4
2018,62,Río Negro,50-54 años,Varón,1721,798.58,0.46,0.11,0.06,0.55
2018,62,Río Negro,55-59 años,Mujer,4219,2103.27,0.5,0.3,0.11,0.36
2018,62,Río Negro,55-59 años,Varón,3633,1280.42,0.35,0.36,0.09,0.27
2018,62,Río Negro,60-64 años,Mujer,3284,1120.53,0.34,0.3,0.08,0.27
2018,62,Río Negro,60-64 años,Varón,2458,870.34,0.35,0.14,0.05,0.38
2018,62,Río Negro,65-69 años,Mujer,1912,792.33,0.41,0.21,0.08,0.37
2018,62,Río Negro,65-69 años,Varón,3351,1070.42,0.32,0.29,0.08,0.26
2018,62,Río Negro,70-74 años,Mujer,1879,507.09,0.27,0.21,0.06,0.26
2018,62,Río Negro,70-74 años,Varón,2946,1038.84,0.35,0.22,0.06,0.28
2018,62,Río Negro,75-79 años,Mujer,514,287.3,0.56,0.06,0.03,0.55
2018,62,Río Negro,75-79 años,Varón,1114,533.34,0.48,0.24,0.13,0.52
2018,62,Río Negro,80+ años,Mujer,1512,702.03,0.46,0.31,0.12,0.38
2018,62,Río Negro,80+ años,Varón,195,220.33,1.13,0.11,0.11,1.06
2018,66,Salta,20-24 años,Mujer,1755,1598.84,0.91,0.03,0.03,0.84
2018,66,Salta,20-24 años,Varón,0,0,NA,0,0,NA
2018,66,Salta,25-29 años,Mujer,3456,1878.1,0.54,0.08,0.04,0.58
2018,66,Salta,25-29 años,Varón,2428,1517.52,0.63,0.05,0.03,0.59
2018,66,Salta,30-34 años,Mujer,3167,1191.6,0.38,0.07,0.02,0.37
2018,66,Salta,30-34 años,Varón,819,761.09,0.93,0.02,0.02,0.91
2018,66,Salta,35-39 años,Mujer,5573,2330.11,0.42,0.13,0.05,0.4
2018,66,Salta,35-39 años,Varón,1902,995.14,0.52,0.05,0.03,0.49
2018,66,Salta,40-44 años,Mujer,7446,2621.13,0.35,0.2,0.06,0.31
2018,66,Salta,40-44 años,Varón,3807,1637.18,0.43,0.12,0.05,0.41
2018,66,Salta,45-49 años,Mujer,4635,2071.12,0.45,0.16,0.07,0.42
2018,66,Salta,45-49 años,Varón,5818,1911.72,0.33,0.14,0.05,0.32
2018,66,Salta,50-54 años,Mujer,5576,1753.3,0.31,0.17,0.05,0.29
2018,66,Salta,50-54 años,Varón,2846,1309.86,0.46,0.11,0.04,0.42
2018,66,Salta,55-59 años,Mujer,6292,2070.61,0.33,0.22,0.06,0.28
2018,66,Salta,55-59 años,Varón,3636,1378.92,0.38,0.19,0.08,0.41
2018,66,Salta,60-64 años,Mujer,4120,1734.07,0.42,0.21,0.07,0.35
2018,66,Salta,60-64 años,Varón,3493,1235.33,0.35,0.23,0.08,0.33
2018,66,Salta,65-69 años,Mujer,4918,1900.81,0.39,0.23,0.08,0.34
2018,66,Salta,65-69 años,Varón,2038,968.95,0.48,0.09,0.04,0.47
2018,66,Salta,70-74 años,Mujer,3070,1724.11,0.56,0.2,0.1,0.49
2018,66,Salta,70-74 años,Varón,1161,671.32,0.58,0.07,0.05,0.65
2018,66,Salta,75-79 años,Mujer,2262,1029.88,0.46,0.28,0.11,0.39
2018,66,Salta,75-79 años,Varón,1142,1060.89,0.93,0.27,0.19,0.71
2018,66,Salta,80+ años,Mujer,1053,780.29,0.74,0.13,0.1,0.74
2018,66,Salta,80+ años,Varón,2623,1520.25,0.58,0.39,0.18,0.46
2018,70,San Juan,20-24 años,Mujer,1233,959.75,0.78,0.05,0.04,0.78
2018,70,San Juan,20-24 años,Varón,1360,877.9,0.65,0.05,0.04,0.75
2018,70,San Juan,25-29 años,Mujer,157,163.86,1.04,0.01,0.01,1.12
2018,70,San Juan,25-29 años,Varón,1059,864.21,0.82,0.05,0.05,0.94
2018,70,San Juan,30-34 años,Mujer,1843,923.75,0.5,0.09,0.04,0.46
2018,70,San Juan,30-34 años,Varón,0,0,NA,0,0,NA
2018,70,San Juan,35-39 años,Mujer,394,325.94,0.83,0.02,0.02,0.9
2018,70,San Juan,35-39 años,Varón,3947,2032.48,0.51,0.25,0.1,0.42
2018,70,San Juan,40-44 años,Mujer,4245,1819.04,0.43,0.19,0.07,0.38
2018,70,San Juan,40-44 años,Varón,2735,1469.93,0.54,0.14,0.07,0.52
2018,70,San Juan,45-49 años,Mujer,8425,2569.93,0.31,0.36,0.1,0.27
2018,70,San Juan,45-49 años,Varón,744,715.81,0.96,0.05,0.05,1
2018,70,San Juan,50-54 años,Mujer,3062,1384.22,0.45,0.15,0.05,0.37
2018,70,San Juan,50-54 años,Varón,3795,1526.88,0.4,0.28,0.11,0.4
2018,70,San Juan,55-59 años,Mujer,3549,1719.17,0.48,0.31,0.12,0.39
2018,70,San Juan,55-59 años,Varón,3650,1920.49,0.53,0.38,0.14,0.37
2018,70,San Juan,60-64 años,Mujer,2021,1155.74,0.57,0.13,0.08,0.59
2018,70,San Juan,60-64 años,Varón,3954,2229.91,0.56,0.34,0.16,0.45
2018,70,San Juan,65-69 años,Mujer,5933,1906.14,0.32,0.47,0.12,0.26
2018,70,San Juan,65-69 años,Varón,1324,830.42,0.63,0.09,0.06,0.63
2018,70,San Juan,70-74 años,Mujer,3942,1585.93,0.4,0.31,0.11,0.36
2018,70,San Juan,70-74 años,Varón,3967,1699.96,0.43,0.54,0.16,0.3
2018,70,San Juan,75-79 años,Mujer,3573,1548.99,0.43,0.49,0.16,0.32
2018,70,San Juan,75-79 años,Varón,915,603.01,0.66,0.34,0.21,0.61
2018,70,San Juan,80+ años,Mujer,466,381.61,0.82,0.08,0.07,0.91
2018,70,San Juan,80+ años,Varón,917,723.6,0.79,0.2,0.17,0.87
2018,74,San Luis,20-24 años,Mujer,4247,1516.39,0.36,0.21,0.07,0.34
2018,74,San Luis,20-24 años,Varón,1632,1163.28,0.71,0.1,0.08,0.78
2018,74,San Luis,25-29 años,Mujer,1082,522.74,0.48,0.1,0.05,0.48
2018,74,San Luis,25-29 años,Varón,241,233.68,0.97,0.01,0.01,1.01
2018,74,San Luis,30-34 años,Mujer,5266,1583.66,0.3,0.23,0.07,0.3
2018,74,San Luis,30-34 años,Varón,970,720.69,0.74,0.1,0.06,0.64
2018,74,San Luis,35-39 años,Mujer,957,421.12,0.44,0.06,0.03,0.46
2018,74,San Luis,35-39 años,Varón,748,536.53,0.72,0.05,0.03,0.76
2018,74,San Luis,40-44 años,Mujer,4030,1282.16,0.32,0.33,0.09,0.28
2018,74,San Luis,40-44 años,Varón,2131,1118.53,0.52,0.13,0.07,0.53
2018,74,San Luis,45-49 años,Mujer,1757,800.21,0.46,0.12,0.05,0.42
2018,74,San Luis,45-49 años,Varón,863,951.64,1.1,0.09,0.09,1.01
2018,74,San Luis,50-54 años,Mujer,1629,859.67,0.53,0.11,0.05,0.48
2018,74,San Luis,50-54 años,Varón,0,0,NA,0,0,NA
2018,74,San Luis,55-59 años,Mujer,1683,680.04,0.4,0.15,0.06,0.4
2018,74,San Luis,55-59 años,Varón,2099,961.68,0.46,0.31,0.12,0.37
2018,74,San Luis,60-64 años,Mujer,1201,470.36,0.39,0.21,0.08,0.38
2018,74,San Luis,60-64 años,Varón,5422,1461.73,0.27,0.47,0.1,0.21
2018,74,San Luis,65-69 años,Mujer,2621,838.04,0.32,0.29,0.08,0.26
2018,74,San Luis,65-69 años,Varón,1968,845.19,0.43,0.31,0.12,0.38
2018,74,San Luis,70-74 años,Mujer,736,320.3,0.44,0.13,0.05,0.42
2018,74,San Luis,70-74 años,Varón,3646,1254.13,0.34,0.42,0.13,0.31
2018,74,San Luis,75-79 años,Mujer,1607,887.43,0.55,0.43,0.19,0.43
2018,74,San Luis,75-79 años,Varón,1731,715.15,0.41,0.47,0.16,0.34
2018,74,San Luis,80+ años,Mujer,1365,537,0.39,0.28,0.09,0.34
2018,74,San Luis,80+ años,Varón,762,595.98,0.78,0.47,0.25,0.53
2018,78,Santa Cruz,20-24 años,Mujer,1577,1023.98,0.65,0.1,0.07,0.7
2018,78,Santa Cruz,20-24 años,Varón,3002,1438.58,0.48,0.26,0.13,0.51
2018,78,Santa Cruz,25-29 años,Mujer,1930,961.33,0.5,0.11,0.05,0.48
2018,78,Santa Cruz,25-29 años,Varón,388,397.45,1.02,0.02,0.02,1.07
2018,78,Santa Cruz,30-34 años,Mujer,891,608.41,0.68,0.08,0.05,0.65
2018,78,Santa Cruz,30-34 años,Varón,0,0,NA,0,0,NA
2018,78,Santa Cruz,35-39 años,Mujer,1163,547.08,0.47,0.09,0.04,0.49
2018,78,Santa Cruz,35-39 años,Varón,782,505.72,0.65,0.05,0.04,0.7
2018,78,Santa Cruz,40-44 años,Mujer,2513,901.41,0.36,0.17,0.06,0.37
2018,78,Santa Cruz,40-44 años,Varón,161,179.92,1.12,0.01,0.02,1.16
2018,78,Santa Cruz,45-49 años,Mujer,2840,764.45,0.27,0.3,0.09,0.28
2018,78,Santa Cruz,45-49 años,Varón,433,433.03,1,0.05,0.05,1.01
2018,78,Santa Cruz,50-54 años,Mujer,650,454.4,0.7,0.13,0.09,0.68
2018,78,Santa Cruz,50-54 años,Varón,1382,590.33,0.43,0.16,0.08,0.49
2018,78,Santa Cruz,55-59 años,Mujer,1273,613.68,0.48,0.19,0.09,0.48
2018,78,Santa Cruz,55-59 años,Varón,1007,676.9,0.67,0.14,0.08,0.59
2018,78,Santa Cruz,60-64 años,Mujer,2284,1149.46,0.5,0.48,0.16,0.34
2018,78,Santa Cruz,60-64 años,Varón,1498,516.29,0.34,0.21,0.07,0.33
2018,78,Santa Cruz,65-69 años,Mujer,378,104.13,0.28,0.07,0.03,0.37
2018,78,Santa Cruz,65-69 años,Varón,3261,1220.03,0.37,0.47,0.15,0.31
2018,78,Santa Cruz,70-74 años,Mujer,440,397.04,0.9,0.33,0.21,0.62
2018,78,Santa Cruz,70-74 años,Varón,1681,957.14,0.57,0.9,0.18,0.2
2018,78,Santa Cruz,75-79 años,Mujer,545,339.74,0.62,0.27,0.14,0.51
2018,78,Santa Cruz,75-79 años,Varón,314,311.66,0.99,0.57,0.37,0.65
2018,78,Santa Cruz,80+ años,Mujer,477,420.64,0.88,0.35,0.23,0.65
2018,78,Santa Cruz,80+ años,Varón,237,202.43,0.85,0.18,0.2,1.11
2018,82,Santa Fe,20-24 años,Mujer,17512,6773.57,0.39,0.13,0.05,0.37
2018,82,Santa Fe,20-24 años,Varón,0,0,NA,0,0,NA
2018,82,Santa Fe,25-29 años,Mujer,12003,5122.93,0.43,0.11,0.05,0.43
2018,82,Santa Fe,25-29 años,Varón,8401,3888.54,0.46,0.06,0.03,0.47
2018,82,Santa Fe,30-34 años,Mujer,9079,3641.8,0.4,0.07,0.03,0.38
2018,82,Santa Fe,30-34 años,Varón,1371,880.72,0.64,0.01,0.01,0.66
2018,82,Santa Fe,35-39 años,Mujer,7568,2891.75,0.38,0.08,0.03,0.4
2018,82,Santa Fe,35-39 años,Varón,8212,3595.24,0.44,0.07,0.03,0.47
2018,82,Santa Fe,40-44 años,Mujer,12967,4953.96,0.38,0.12,0.04,0.36
2018,82,Santa Fe,40-44 años,Varón,5064,3016.97,0.6,0.05,0.03,0.6
2018,82,Santa Fe,45-49 años,Mujer,5058,2792.34,0.55,0.05,0.03,0.56
2018,82,Santa Fe,45-49 años,Varón,18604,5505.83,0.3,0.24,0.07,0.3
2018,82,Santa Fe,50-54 años,Mujer,15236,5520.73,0.36,0.23,0.07,0.31
2018,82,Santa Fe,50-54 años,Varón,20870,7236.49,0.35,0.26,0.08,0.32
2018,82,Santa Fe,55-59 años,Mujer,13453,5351.01,0.4,0.17,0.06,0.35
2018,82,Santa Fe,55-59 años,Varón,9021,2835.22,0.31,0.18,0.06,0.34
2018,82,Santa Fe,60-64 años,Mujer,17480,5665.43,0.32,0.25,0.07,0.29
2018,82,Santa Fe,60-64 años,Varón,15459,6914.83,0.45,0.2,0.08,0.41
2018,82,Santa Fe,65-69 años,Mujer,17550,5766.02,0.33,0.26,0.08,0.3
2018,82,Santa Fe,65-69 años,Varón,22971,8944.58,0.39,0.37,0.11,0.31
2018,82,Santa Fe,70-74 años,Mujer,10575,5753.15,0.54,0.28,0.11,0.41
2018,82,Santa Fe,70-74 años,Varón,11007,3630.63,0.33,0.27,0.09,0.32
2018,82,Santa Fe,75-79 años,Mujer,8499,3326.32,0.39,0.17,0.07,0.4
2018,82,Santa Fe,75-79 años,Varón,4400,2411.37,0.55,0.15,0.07,0.48
2018,82,Santa Fe,80+ años,Mujer,9637,4698.01,0.49,0.19,0.09,0.44
2018,82,Santa Fe,80+ años,Varón,4888,2969.94,0.61,0.15,0.09,0.56
2018,86,Santiago del Estero,20-24 años,Mujer,3113,1918.84,0.62,0.09,0.05,0.64
2018,86,Santiago del Estero,20-24 años,Varón,0,0,NA,0,0,NA
2018,86,Santiago del Estero,25-29 años,Mujer,5269,2297.72,0.44,0.22,0.08,0.36
2018,86,Santiago del Estero,25-29 años,Varón,0,0,NA,0,0,NA
2018,86,Santiago del Estero,30-34 años,Mujer,944,723.11,0.77,0.05,0.03,0.74
2018,86,Santiago del Estero,30-34 años,Varón,2175,1343.36,0.62,0.09,0.05,0.62
2018,86,Santiago del Estero,35-39 años,Mujer,3223,1509.07,0.47,0.15,0.06,0.41
2018,86,Santiago del Estero,35-39 años,Varón,1599,979.01,0.61,0.06,0.05,0.73
2018,86,Santiago del Estero,40-44 años,Mujer,6030,2389.69,0.4,0.24,0.09,0.37
2018,86,Santiago del Estero,40-44 años,Varón,351,399.06,1.14,0.02,0.02,1.32
2018,86,Santiago del Estero,45-49 años,Mujer,4440,2023.53,0.46,0.21,0.08,0.39
2018,86,Santiago del Estero,45-49 años,Varón,2642,1227.45,0.46,0.21,0.09,0.44
2018,86,Santiago del Estero,50-54 años,Mujer,2273,1271.86,0.56,0.2,0.12,0.6
2018,86,Santiago del Estero,50-54 años,Varón,6075,2643.04,0.44,0.27,0.12,0.46
2018,86,Santiago del Estero,55-59 años,Mujer,3002,1688.82,0.56,0.21,0.11,0.52
2018,86,Santiago del Estero,55-59 años,Varón,2995,1683.31,0.56,0.22,0.12,0.54
2018,86,Santiago del Estero,60-64 años,Mujer,2582,1111.71,0.43,0.21,0.09,0.41
2018,86,Santiago del Estero,60-64 años,Varón,573,555.3,0.97,0.08,0.08,1.03
2018,86,Santiago del Estero,65-69 años,Mujer,1830,1008.62,0.55,0.22,0.13,0.61
2018,86,Santiago del Estero,65-69 años,Varón,5362,1827.5,0.34,0.58,0.16,0.28
2018,86,Santiago del Estero,70-74 años,Mujer,3395,1604.28,0.47,0.25,0.11,0.43
2018,86,Santiago del Estero,70-74 años,Varón,1090,823.62,0.76,0.19,0.17,0.89
2018,86,Santiago del Estero,75-79 años,Mujer,0,0,NA,0,0,NA
2018,86,Santiago del Estero,75-79 años,Varón,0,0,NA,0,0,NA
2018,86,Santiago del Estero,80+ años,Mujer,361,351.83,0.97,0.05,0.04,0.84
2018,86,Santiago del Estero,80+ años,Varón,1834,1286.27,0.7,0.29,0.19,0.65
2018,90,Tucumán,20-24 años,Mujer,6082,2817.87,0.46,0.12,0.05,0.45
2018,90,Tucumán,20-24 años,Varón,1175,784.15,0.67,0.02,0.02,0.67
2018,90,Tucumán,25-29 años,Mujer,5590,2124.88,0.38,0.09,0.03,0.38
2018,90,Tucumán,25-29 años,Varón,3887,1879.47,0.48,0.09,0.04,0.48
2018,90,Tucumán,30-34 años,Mujer,10012,3077.2,0.31,0.16,0.05,0.3
2018,90,Tucumán,30-34 años,Varón,1555,1111.14,0.71,0.04,0.03,0.71
2018,90,Tucumán,35-39 años,Mujer,6436,2069.59,0.32,0.14,0.04,0.32
2018,90,Tucumán,35-39 años,Varón,1280,1171.73,0.92,0.02,0.02,0.98
2018,90,Tucumán,40-44 años,Mujer,5862,2290.6,0.39,0.17,0.06,0.37
2018,90,Tucumán,40-44 años,Varón,5801,2639.76,0.46,0.16,0.07,0.42
2018,90,Tucumán,45-49 años,Mujer,6139,2915.79,0.47,0.16,0.08,0.48
2018,90,Tucumán,45-49 años,Varón,3419,2768.42,0.81,0.09,0.07,0.81
2018,90,Tucumán,50-54 años,Mujer,5020,1665.68,0.33,0.17,0.06,0.34
2018,90,Tucumán,50-54 años,Varón,7977,3306.14,0.41,0.26,0.1,0.37
2018,90,Tucumán,55-59 años,Mujer,3113,1483.46,0.48,0.19,0.08,0.44
2018,90,Tucumán,55-59 años,Varón,9355,3218.67,0.34,0.38,0.12,0.31
2018,90,Tucumán,60-64 años,Mujer,9838,2839.81,0.29,0.27,0.07,0.26
2018,90,Tucumán,60-64 años,Varón,9967,4183.11,0.42,0.31,0.11,0.36
2018,90,Tucumán,65-69 años,Mujer,3100,1262.49,0.41,0.15,0.06,0.43
2018,90,Tucumán,65-69 años,Varón,3754,2028.55,0.54,0.14,0.08,0.58
2018,90,Tucumán,70-74 años,Mujer,2422,1105.09,0.46,0.11,0.05,0.47
2018,90,Tucumán,70-74 años,Varón,143,158.45,1.11,0.01,0.02,1.22
2018,90,Tucumán,75-79 años,Mujer,5005,2210.17,0.44,0.33,0.12,0.35
2018,90,Tucumán,75-79 años,Varón,1609,1272.92,0.79,0.18,0.17,0.95
2018,90,Tucumán,80+ años,Mujer,500,529.24,1.06,0.04,0.04,1.06
2018,90,Tucumán,80+ años,Varón,340,391.47,1.15,0.03,0.04,1.27
2018,94,Tierra del Fuego,20-24 años,Mujer,208,211.67,1.02,0.04,0.05,1.06
2018,94,Tierra del Fuego,20-24 años,Varón,815,587.34,0.72,0.14,0.1,0.73
2018,94,Tierra del Fuego,25-29 años,Mujer,118,119.41,1.01,0.04,0.04,1.02
2018,94,Tierra del Fuego,25-29 años,Varón,207,233.3,1.13,0.03,0.04,1.43
2018,94,Tierra del Fuego,30-34 años,Mujer,1180,453.39,0.38,0.11,0.04,0.39
2018,94,Tierra del Fuego,30-34 años,Varón,583,578.5,0.99,0.12,0.12,1.02
2018,94,Tierra del Fuego,35-39 años,Mujer,319,348.77,1.09,0.04,0.05,1.16
2018,94,Tierra del Fuego,35-39 años,Varón,529,455.59,0.86,0.07,0.06,0.85
2018,94,Tierra del Fuego,40-44 años,Mujer,1401,646.92,0.46,0.25,0.13,0.49
2018,94,Tierra del Fuego,40-44 años,Varón,2092,435.17,0.21,0.33,0.12,0.37
2018,94,Tierra del Fuego,45-49 años,Mujer,492,420.53,0.85,0.11,0.09,0.85
2018,94,Tierra del Fuego,45-49 años,Varón,531,457.31,0.86,0.12,0.11,0.97
2018,94,Tierra del Fuego,50-54 años,Mujer,1143,523.44,0.46,0.49,0.23,0.47
2018,94,Tierra del Fuego,50-54 años,Varón,722,470.06,0.65,0.19,0.15,0.79
2018,94,Tierra del Fuego,55-59 años,Mujer,1075,644.65,0.6,0.19,0.1,0.51
2018,94,Tierra del Fuego,55-59 años,Varón,1340,611.73,0.46,0.62,0.19,0.3
2018,94,Tierra del Fuego,60-64 años,Mujer,622,427.61,0.69,0.18,0.12,0.68
2018,94,Tierra del Fuego,60-64 años,Varón,468,409.4,0.87,0.1,0.1,1.02
2018,94,Tierra del Fuego,65-69 años,Mujer,939,574.19,0.61,0.47,0.27,0.58
2018,94,Tierra del Fuego,65-69 años,Varón,340,382.43,1.12,0.19,0.29,1.56
2018,94,Tierra del Fuego,70-74 años,Mujer,0,0,NA,0,0,NA
2018,94,Tierra del Fuego,70-74 años,Varón,953,671.33,0.7,0.61,0.25,0.41
2018,94,Tierra del Fuego,75-79 años,Mujer,290,234.9,0.81,0.4,0.34,0.84
2018,94,Tierra del Fuego,75-79 años,Varón,192,224.3,1.17,0.17,0.27,1.56
2018,94,Tierra del Fuego,80+ años,Mujer,0,0,NA,0,0,NA
2018,94,Tierra del Fuego,80+ años,Varón,122,164.03,1.34,0.26,0.38,1.47
